COD_MUNICIPIO,MUNICIPIO,POBLACION_TOTAL,PROP_ENVEJECIMIENTO,EMPRESAS,SERVICIOS_SANIDAD,ESCUELAS,DISTANCIA_CAPITAL,POBLACION_2030_PROY,VAR_2024_2030,VAR_2024_2030_PCT,VAR_2024_2030_PCT_PCT,PROP_ENVEJECIMIENTO_PCT,EMPRESAS_PCT,SERVICIOS_SANIDAD_PCT,ESCUELAS_PCT,DISTANCIA_CAPITAL_PCT,DIM_DEMOGRAFICA,DIM_ECONOMICA,DIM_SERVICIOS,DIM_ACCESIBILIDAD,DIM_DINAMICA_FUTURA,INDICE_VULNERABILIDAD,NIVEL_VULNERABILIDAD,CLUSTER,PCA_1,PCA_2
42001,42001 ABEJAR,386,0.248041775456919,23.0,1.0,0.0,27.4,291,-95,-24.61139896373057,0.0879120879120879,0.1153846153846153,0.1098901098901099,0.6785714285714286,0.554945054945055,0.1785714285714285,0.1153846153846153,0.1098901098901099,0.6167582417582418,0.1785714285714285,0.0879120879120879,0.2217032967032967,Baja,2,1.7803808425246295,1.6302853176416867
42003,42003 ADRADAS,58,0.328125,8.0,2.0,0.0,54.3,74,16,27.58620689655172,0.6868131868131868,0.3269230769230769,0.2829670329670329,0.3296703296703297,0.554945054945055,0.6153846153846154,0.3269230769230769,0.2829670329670329,0.4423076923076923,0.6153846153846154,0.6868131868131868,0.4708791208791208,Media,0,0.6815074141656856,-0.8109449767924968
42004,42004 AGREDA,3094,0.2567260940032415,186.0,2.0,3.0,57.1,3179,85,2.7472527472527477,0.3846153846153846,0.1318681318681318,0.021978021978022,0.3296703296703297,0.0384615384615384,0.6868131868131868,0.1318681318681318,0.021978021978022,0.184065934065934,0.6868131868131868,0.3846153846153846,0.2818681318681318,Baja,0,2.6771012288132474,-1.1382518589590298
42006,42006 ALCONABA,199,0.2985074626865671,11.0,4.0,0.0,13.0,407,208,104.52261306532664,0.934065934065934,0.2142857142857142,0.1978021978021977,0.1181318681318681,0.554945054945055,0.0274725274725274,0.2142857142857142,0.1978021978021977,0.3365384615384615,0.0274725274725274,0.934065934065934,0.342032967032967,Baja,2,1.4516303577509402,-0.05313736434642234
42007,42007 ALCUBILLA DE AVELLANEDA,107,0.5188679245283019,5.0,4.0,0.0,78.9,160,53,49.53271028037384,0.8186813186813187,0.8626373626373627,0.3626373626373627,0.1181318681318681,0.554945054945055,0.9368131868131868,0.8626373626373627,0.3626373626373627,0.3365384615384615,0.9368131868131868,0.8186813186813187,0.6634615384615385,Alta,0,-0.3721981522664354,-2.3386885078278468
42008,42008 ALCUBILLA DE LAS PEÑAS,59,0.3220338983050847,8.0,3.0,0.0,68.5,79,20,33.89830508474576,0.7472527472527473,0.3021978021978022,0.2829670329670329,0.1895604395604395,0.554945054945055,0.8186813186813187,0.3021978021978022,0.2829670329670329,0.3722527472527472,0.8186813186813187,0.7472527472527473,0.5046703296703297,Media,0,0.7565830773206719,-1.5395161029697841
42009,42009 ALDEALAFUENTE,83,0.3720930232558139,4.0,2.0,0.0,25.1,94,11,13.253012048192772,0.532967032967033,0.478021978021978,0.4093406593406593,0.3296703296703297,0.554945054945055,0.1428571428571428,0.478021978021978,0.4093406593406593,0.4423076923076923,0.1428571428571428,0.532967032967033,0.4010989010989011,Baja,2,0.5820827529393544,0.6274843933898544
42010,42010 ALDEALICES,20,0.5,0.0,1.0,0.0,26.8,18,-2,-10.0,0.1978021978021978,0.8324175824175825,0.717032967032967,0.6785714285714286,0.554945054945055,0.1703296703296703,0.8324175824175825,0.717032967032967,0.6167582417582418,0.1703296703296703,0.1978021978021978,0.5068681318681318,Media,1,-0.8876101527322827,1.5878375870837897
42011,42011 ALDEALPOZO,18,0.3333333333333333,0.0,1.0,0.0,29.2,28,10,55.55555555555556,0.8516483516483516,0.3461538461538461,0.717032967032967,0.6785714285714286,0.554945054945055,0.2032967032967033,0.3461538461538461,0.717032967032967,0.6167582417582418,0.2032967032967033,0.8516483516483516,0.546978021978022,Media,1,-0.8225947435335919,0.7095501946471497
42012,42012 ALDEALSEÑOR,28,0.3571428571428571,0.0,1.0,0.0,23.9,30,2,7.142857142857142,0.4423076923076923,0.4395604395604395,0.717032967032967,0.6785714285714286,0.554945054945055,0.1208791208791208,0.4395604395604395,0.717032967032967,0.6167582417582418,0.1208791208791208,0.4423076923076923,0.4673076923076923,Media,1,-0.48464288505650305,1.558195005937957
42013,42013 ALDEHUELA DE PERIAÑEZ,30,0.4,0.0,0.0,0.0,21.6,39,9,30.0,0.7060439560439561,0.5659340659340659,0.717032967032967,0.9615384615384616,0.554945054945055,0.0769230769230769,0.5659340659340659,0.717032967032967,0.7582417582417582,0.0769230769230769,0.7060439560439561,0.5648351648351648,Media,1,-1.3867746425792156,1.4139394504431122
42014,42014 ALDEHUELAS (LAS),60,0.0,0.0,3.0,0.0,34.5,77,17,28.33333333333333,0.6978021978021978,0.0109890109890109,0.717032967032967,0.1895604395604395,0.554945054945055,0.2719780219780219,0.0109890109890109,0.717032967032967,0.3722527472527472,0.2719780219780219,0.6978021978021978,0.414010989010989,Baja,2,0.6037853822135132,0.531541899341525
42015,42015 ALENTISQUE,24,0.0,0.0,2.0,0.0,56.5,50,26,108.33333333333331,0.9395604395604396,0.0109890109890109,0.717032967032967,0.3296703296703297,0.554945054945055,0.6730769230769231,0.0109890109890109,0.717032967032967,0.4423076923076923,0.6730769230769231,0.9395604395604396,0.5565934065934066,Media,1,-0.10173096255349309,-0.7136055730605734
42016,42016 ALIUD,21,0.0,0.0,0.0,0.0,32.1,12,-9,-42.85714285714285,0.0274725274725274,0.0109890109890109,0.717032967032967,0.9615384615384616,0.554945054945055,0.2472527472527472,0.0109890109890109,0.717032967032967,0.7582417582417582,0.2472527472527472,0.0274725274725274,0.3521978021978021,Baja,2,0.15453548785200014,2.5795700471732714
42017,42017 ALMAJANO,182,0.2346368715083799,16.0,2.0,0.0,19.9,253,71,39.010989010989015,0.7967032967032966,0.0989010989010989,0.1318681318681318,0.3296703296703297,0.554945054945055,0.0714285714285714,0.0989010989010989,0.1318681318681318,0.4423076923076923,0.0714285714285714,0.7967032967032966,0.3082417582417582,Baja,2,1.5879445063343318,0.31677443923734977
42018,42018 ALMALUEZ,124,0.496,5.0,4.0,0.0,72.7,151,27,21.774193548387096,0.6043956043956044,0.8241758241758241,0.3626373626373627,0.1181318681318681,0.554945054945055,0.8956043956043956,0.8241758241758241,0.3626373626373627,0.3365384615384615,0.8956043956043956,0.6043956043956044,0.6046703296703296,Alta,0,-0.05416245404456317,-1.8373400202825685
42019,42019 ALMARZA,626,0.3025477707006369,39.0,8.0,2.0,23.3,604,-22,-3.514376996805112,0.2912087912087912,0.2307692307692307,0.0824175824175824,0.0357142857142857,0.0686813186813186,0.1043956043956044,0.2307692307692307,0.0824175824175824,0.0521978021978021,0.1043956043956044,0.2912087912087912,0.1521978021978022,Baja,2,3.2164530143763628,0.14927265565237235
42020,42020 ALMAZAN,5476,0.2505028341561529,338.0,4.0,8.0,35.9,5310,-166,-3.031409788166545,0.3021978021978022,0.1263736263736263,0.0,0.1181318681318681,0.0,0.2967032967032967,0.1263736263736263,0.0,0.059065934065934,0.2967032967032967,0.3021978021978022,0.1568681318681318,Baja,0,3.4322490021223246,-0.33355916535503194
42021,42021 ALMAZUL,60,0.5081967213114754,0.0,2.0,0.0,47.6,88,28,46.66666666666666,0.8131868131868132,0.8434065934065934,0.717032967032967,0.3296703296703297,0.554945054945055,0.4945054945054945,0.8434065934065934,0.717032967032967,0.4423076923076923,0.4945054945054945,0.8131868131868132,0.6620879120879121,Alta,1,-1.2186058943782325,-0.6491666282814091
42022,42022 ALMENAR DE SORIA,216,0.319634703196347,10.0,4.0,0.0,31.2,178,-38,-17.59259259259259,0.1263736263736263,0.2967032967032967,0.2335164835164834,0.1181318681318681,0.554945054945055,0.2252747252747252,0.2967032967032967,0.2335164835164834,0.3365384615384615,0.2252747252747252,0.1263736263736263,0.2436813186813186,Baja,2,1.9979334584687403,0.8582942283563608
42023,42023 ALPANSEQUE,51,0.4313725490196078,0.0,2.0,0.0,66.9,68,17,33.33333333333333,0.7417582417582418,0.6703296703296703,0.717032967032967,0.3296703296703297,0.554945054945055,0.8076923076923077,0.6703296703296703,0.717032967032967,0.4423076923076923,0.8076923076923077,0.7417582417582418,0.6758241758241759,Alta,1,-1.0375056433056649,-1.1601930211895
42024,42024 ARANCON,76,0.4473684210526316,0.0,4.0,0.0,23.8,95,19,25.0,0.6373626373626373,0.7087912087912088,0.717032967032967,0.1181318681318681,0.554945054945055,0.1098901098901098,0.7087912087912088,0.717032967032967,0.3365384615384615,0.1098901098901098,0.6373626373626373,0.5019230769230769,Media,1,-0.26466842892116793,0.4604807442687401
42025,42025 ARCOS DE JALON,1545,0.2849740932642487,101.0,13.0,3.0,92.5,1588,43,2.7831715210355985,0.3901098901098901,0.1648351648351648,0.0439560439560439,0.0082417582417582,0.0384615384615384,0.9835164835164836,0.1648351648351648,0.0439560439560439,0.0233516483516483,0.9835164835164836,0.3901098901098901,0.3211538461538461,Baja,0,2.8937421052364356,-2.2066121817715594
42026,42026 ARENILLAS,42,0.3571428571428571,0.0,1.0,0.0,74.0,36,-6,-14.285714285714285,0.1648351648351648,0.4395604395604395,0.717032967032967,0.6785714285714286,0.554945054945055,0.903846153846154,0.4395604395604395,0.717032967032967,0.6167582417582418,0.903846153846154,0.1648351648351648,0.5684065934065934,Media,1,-0.6292455895991469,0.14743052561540265
42027,42027 AREVALO DE LA SIERRA,70,0.3571428571428571,0.0,3.0,0.0,29.8,87,17,24.285714285714285,0.6318681318681318,0.4395604395604395,0.717032967032967,0.1895604395604395,0.554945054945055,0.2142857142857142,0.4395604395604395,0.717032967032967,0.3722527472527472,0.2142857142857142,0.6318681318681318,0.475,Media,1,0.010239130900028915,0.4833317185072077
42028,42028 AUSEJO DE LA SIERRA,115,0.188034188034188,9.0,2.0,0.0,19.5,118,3,2.608695652173913,0.3626373626373626,0.0439560439560439,0.2637362637362637,0.3296703296703297,0.554945054945055,0.0659340659340659,0.0439560439560439,0.2637362637362637,0.4423076923076923,0.0659340659340659,0.3626373626373626,0.2357142857142857,Baja,2,1.8493534494344175,1.2655792334161011
42029,42029 BARAONA,122,0.3983739837398374,6.0,4.0,0.0,63.6,169,47,38.52459016393443,0.7912087912087912,0.554945054945055,0.3324175824175824,0.1181318681318681,0.554945054945055,0.7692307692307693,0.554945054945055,0.3324175824175824,0.3365384615384615,0.7692307692307693,0.7912087912087912,0.5568681318681319,Media,0,0.3227250769550724,-1.6990731709039015
42030,42030 BARCA,107,0.4299065420560747,5.0,2.0,0.0,48.7,128,21,19.626168224299064,0.5824175824175825,0.6648351648351648,0.3626373626373627,0.3296703296703297,0.554945054945055,0.5164835164835165,0.6648351648351648,0.3626373626373627,0.4423076923076923,0.5164835164835165,0.5824175824175825,0.5137362637362638,Media,1,0.11869742015307583,-0.5445363518716407
42031,42031 BARCONES,25,0.36,0.0,1.0,0.0,82.4,33,8,32.0,0.728021978021978,0.456043956043956,0.717032967032967,0.6785714285714286,0.554945054945055,0.9505494505494504,0.456043956043956,0.717032967032967,0.6167582417582418,0.9505494505494504,0.728021978021978,0.6936813186813187,Alta,1,-1.2923641949252882,-0.9612512990707083
42032,42032 BAYUBAS DE ABAJO,144,0.5205479452054794,5.0,2.0,0.0,56.2,161,17,11.805555555555555,0.5164835164835165,0.8736263736263736,0.3626373626373627,0.3296703296703297,0.554945054945055,0.6648351648351648,0.8736263736263736,0.3626373626373627,0.4423076923076923,0.6648351648351648,0.5164835164835165,0.5719780219780219,Media,1,-0.23415146373651077,-0.936149763364432
42033,42033 BAYUBAS DE ARRIBA,60,0.4166666666666667,0.0,1.0,0.0,53.3,69,9,15.0,0.5494505494505495,0.6043956043956044,0.717032967032967,0.6785714285714286,0.554945054945055,0.5989010989010989,0.6043956043956044,0.717032967032967,0.6167582417582418,0.5989010989010989,0.5494505494505495,0.6173076923076923,Alta,1,-1.1406866691326796,0.0971558559436392
42034,42034 BERATON,41,0.3414634146341463,0.0,1.0,0.0,70.4,45,4,9.75609756097561,0.4945054945054945,0.3791208791208791,0.717032967032967,0.6785714285714286,0.554945054945055,0.8351648351648352,0.3791208791208791,0.717032967032967,0.6167582417582418,0.8351648351648352,0.4945054945054945,0.6085164835164836,Alta,1,-0.8487333091030718,-0.21952724919803704
42035,42035 BERLANGA DE DUERO,831,0.3369304556354916,58.0,7.0,1.0,52.6,850,19,2.286401925391095,0.3516483516483517,0.3571428571428571,0.0714285714285714,0.0439560439560439,0.0961538461538461,0.5796703296703297,0.3571428571428571,0.0714285714285714,0.070054945054945,0.5796703296703297,0.3516483516483517,0.2859890109890109,Baja,0,2.645233838279807,-1.1700450212227842
42036,42036 BLACOS,38,0.5263157894736842,0.0,1.0,0.0,35.8,47,9,23.684210526315788,0.6208791208791209,0.8928571428571429,0.717032967032967,0.6785714285714286,0.554945054945055,0.2912087912087912,0.8928571428571429,0.717032967032967,0.6167582417582418,0.2912087912087912,0.6208791208791209,0.6277472527472527,Alta,1,-1.5127576408865617,0.5132825790021294
42037,42037 BLIECOS,26,0.4230769230769231,0.0,1.0,0.0,40.8,35,9,34.61538461538461,0.7527472527472527,0.6236263736263736,0.717032967032967,0.6785714285714286,0.554945054945055,0.3791208791208791,0.6236263736263736,0.717032967032967,0.6167582417582418,0.3791208791208791,0.7527472527472527,0.6178571428571429,Alta,1,-1.2671802010890514,0.26045399033601324
42038,42038 BORJABAD,30,0.6,0.0,1.0,0.0,35.7,38,8,26.666666666666668,0.6648351648351648,0.9532967032967034,0.717032967032967,0.6785714285714286,0.554945054945055,0.2857142857142857,0.9532967032967034,0.717032967032967,0.6167582417582418,0.2857142857142857,0.6648351648351648,0.6475274725274726,Alta,1,-1.6556206099402162,0.4070463498475231
42039,42039 BOROBIA,228,0.3552631578947368,11.0,2.0,0.0,62.9,211,-17,-7.456140350877193,0.2472527472527472,0.4285714285714285,0.1978021978021977,0.3296703296703297,0.554945054945055,0.7527472527472527,0.4285714285714285,0.1978021978021977,0.4423076923076923,0.7527472527472527,0.2472527472527472,0.4137362637362637,Baja,0,1.108311047434465,-0.5367187398273334
42041,42041 BUBEROS,28,0.5357142857142857,0.0,0.0,0.0,36.3,30,2,7.142857142857142,0.4423076923076923,0.9010989010989012,0.717032967032967,0.9615384615384616,0.554945054945055,0.3021978021978022,0.9010989010989012,0.717032967032967,0.7582417582417582,0.3021978021978022,0.4423076923076923,0.6241758241758241,Alta,1,-1.7749298395018434,1.0923134662305505
42042,42042 BUITRAGO,74,0.1891891891891892,4.0,0.0,0.0,13.4,55,-19,-25.675675675675677,0.0824175824175824,0.0494505494505494,0.4093406593406593,0.9615384615384616,0.554945054945055,0.0384615384615384,0.0494505494505494,0.4093406593406593,0.7582417582417582,0.0384615384615384,0.0824175824175824,0.2675824175824176,Baja,2,0.8536928969909738,2.6392011594093625
42043,42043 BURGO DE OSMA-CIUDAD DE OSMA,5204,0.2581768918134314,315.0,13.0,6.0,56.9,5100,-104,-1.9984627209838584,0.3131868131868132,0.1373626373626373,0.0054945054945054,0.0082417582417582,0.0054945054945054,0.6813186813186813,0.1373626373626373,0.0054945054945054,0.0068681318681318,0.6813186813186813,0.3131868131868132,0.2288461538461538,Baja,0,3.3321089851656995,-1.3963987071047594
42044,42044 CABREJAS DEL CAMPO,53,0.4528301886792453,0.0,1.0,0.0,28.3,59,6,11.320754716981131,0.5054945054945055,0.7142857142857143,0.717032967032967,0.6785714285714286,0.554945054945055,0.1923076923076923,0.7142857142857143,0.717032967032967,0.6167582417582418,0.1923076923076923,0.5054945054945055,0.5491758241758242,Media,1,-1.040906809240191,1.0805929694319627
42045,42045 CABREJAS DEL PINAR,299,0.3333333333333333,14.0,2.0,0.0,34.1,272,-27,-9.03010033444816,0.2197802197802197,0.3461538461538461,0.1565934065934066,0.3296703296703297,0.554945054945055,0.2637362637362637,0.3461538461538461,0.1565934065934066,0.4423076923076923,0.2637362637362637,0.2197802197802197,0.2857142857142857,Baja,2,1.6442647977583436,0.7102341973706948
42046,42046 CALATAÑAZOR,43,0.3953488372093023,11.0,2.0,0.0,31.6,192,149,346.51162790697674,0.9945054945054944,0.5494505494505495,0.1978021978021977,0.3296703296703297,0.554945054945055,0.2362637362637362,0.5494505494505495,0.1978021978021977,0.4423076923076923,0.2362637362637362,0.9945054945054944,0.4840659340659341,Media,2,0.39604972931034976,-0.6773519390843087
42048,42048 CALTOJAR,51,0.392156862745098,0.0,3.0,0.0,64.0,69,18,35.294117647058826,0.7582417582417582,0.532967032967033,0.717032967032967,0.1895604395604395,0.554945054945055,0.7747252747252747,0.532967032967033,0.717032967032967,0.3722527472527472,0.7747252747252747,0.7582417582417582,0.631043956043956,Alta,1,-0.5971814580665983,-1.1603240743978105
42049,42049 CANDILICHERA,104,0.4711538461538461,0.0,4.0,0.0,24.5,112,8,7.6923076923076925,0.4615384615384615,0.7417582417582418,0.717032967032967,0.1181318681318681,0.554945054945055,0.1318681318681318,0.7417582417582418,0.717032967032967,0.3365384615384615,0.1318681318681318,0.4615384615384615,0.4777472527472528,Media,1,-0.14047331361127324,0.691145637400668
42050,42050 CAÑAMAQUE,27,0.2962962962962963,0.0,1.0,0.0,67.5,34,7,25.925925925925924,0.6538461538461539,0.2032967032967033,0.717032967032967,0.6785714285714286,0.554945054945055,0.8131868131868132,0.2032967032967033,0.717032967032967,0.6167582417582418,0.8131868131868132,0.6538461538461539,0.6008241758241758,Alta,1,-0.7225088977090303,-0.32036777362716684
42051,42051 CARABANTES,22,0.1818181818181818,0.0,1.0,0.0,58.4,25,3,13.636363636363637,0.5439560439560439,0.0302197802197802,0.717032967032967,0.6785714285714286,0.554945054945055,0.7032967032967034,0.0302197802197802,0.717032967032967,0.6167582417582418,0.7032967032967034,0.5439560439560439,0.5222527472527473,Media,1,-0.2593061094225867,0.2600615508068726
42052,42052 CARACENA,14,0.4285714285714285,0.0,0.0,0.0,87.1,31,17,121.42857142857142,0.956043956043956,0.6510989010989011,0.717032967032967,0.9615384615384616,0.554945054945055,0.967032967032967,0.6510989010989011,0.717032967032967,0.7582417582417582,0.967032967032967,0.956043956043956,0.8098901098901099,Alta,1,-2.301995477549608,-1.238002214547222
42053,42053 CARRASCOSA DE ABAJO,18,0.5,0.0,1.0,0.0,81.7,30,12,66.66666666666666,0.8763736263736264,0.8324175824175825,0.717032967032967,0.6785714285714286,0.554945054945055,0.945054945054945,0.8324175824175825,0.717032967032967,0.6167582417582418,0.945054945054945,0.8763736263736264,0.7975274725274726,Alta,1,-2.0625971755647456,-1.4733016796703022
42054,42054 CARRASCOSA DE LA SIERRA,19,0.3157894736842105,0.0,1.0,0.0,27.4,19,0,0.0,0.3324175824175824,0.2719780219780219,0.717032967032967,0.6785714285714286,0.554945054945055,0.1785714285714285,0.2719780219780219,0.717032967032967,0.6167582417582418,0.1785714285714285,0.3324175824175824,0.4233516483516483,Baja,2,-0.12563310557872429,1.7290259003514923
42055,42055 CASAREJOS,146,0.4246575342465753,7.0,1.0,1.0,58.0,137,-9,-6.164383561643835,0.2637362637362637,0.6318681318681318,0.3104395604395604,0.6785714285714286,0.0961538461538461,0.6923076923076923,0.6318681318681318,0.3104395604395604,0.3873626373626374,0.6923076923076923,0.2637362637362637,0.4571428571428571,Media,0,0.705906843411802,-0.5611500360892433
42056,42056 CASTILFRIO DE LA SIERRA,34,0.2941176470588235,0.0,1.0,0.0,26.3,34,0,0.0,0.3324175824175824,0.1923076923076923,0.717032967032967,0.6785714285714286,0.554945054945055,0.1593406593406593,0.1923076923076923,0.717032967032967,0.6167582417582418,0.1593406593406593,0.3324175824175824,0.4035714285714286,Baja,2,0.015001438938300997,1.8319243171110264
42057,42057 CASTILRUIZ,158,0.4102564102564102,8.0,3.0,0.0,49.7,138,-20,-12.658227848101266,0.1758241758241758,0.5824175824175825,0.2829670329670329,0.1895604395604395,0.554945054945055,0.5384615384615384,0.5824175824175825,0.2829670329670329,0.3722527472527472,0.5384615384615384,0.1758241758241758,0.3903846153846154,Baja,0,1.078309833192984,-0.06091977603015281
42058,42058 CASTILLEJO DE ROBLEDO,95,0.4736842105263157,6.0,1.0,0.0,98.6,118,23,24.210526315789476,0.6263736263736264,0.75,0.3324175824175824,0.6785714285714286,0.554945054945055,1.0,0.75,0.3324175824175824,0.6167582417582418,1.0,0.6263736263736264,0.6651098901098902,Alta,1,-0.8107462360571657,-1.5145722685690517
42059,42059 CENTENERA DE ANDALUZ,21,0.5714285714285714,0.0,1.0,0.0,52.7,38,17,80.95238095238095,0.9065934065934066,0.9285714285714286,0.717032967032967,0.6785714285714286,0.554945054945055,0.5879120879120879,0.9285714285714286,0.717032967032967,0.6167582417582418,0.5879120879120879,0.9065934065934066,0.7513736263736264,Alta,1,-2.048867457189651,-0.7294635090792768
42060,42060 CERBON,30,0.3666666666666666,0.0,1.0,0.0,46.6,23,-7,-23.33333333333333,0.0934065934065934,0.4725274725274725,0.717032967032967,0.6785714285714286,0.554945054945055,0.4752747252747252,0.4725274725274725,0.717032967032967,0.6167582417582418,0.4752747252747252,0.0934065934065934,0.475,Media,1,-0.36199896052554886,1.286472213104061
42061,42061 CIDONES,314,0.3312101910828025,16.0,5.0,0.0,15.1,294,-20,-6.369426751592357,0.2582417582417582,0.3351648351648351,0.1318681318681318,0.0714285714285714,0.554945054945055,0.0494505494505494,0.3351648351648351,0.1318681318681318,0.3131868131868132,0.0494505494505494,0.2582417582417582,0.2175824175824175,Baja,2,2.1965222776895126,0.8703522410376955
42062,42062 CIGUDOSA,15,0.2,0.0,1.0,0.0,59.3,14,-1,-6.666666666666667,0.2527472527472527,0.0659340659340659,0.717032967032967,0.6785714285714286,0.554945054945055,0.7142857142857143,0.0659340659340659,0.717032967032967,0.6167582417582418,0.7142857142857143,0.2527472527472527,0.4733516483516483,Media,1,-0.008415722284722179,0.7169790591032039
42063,42063 CIHUELA,39,0.5897435897435898,4.0,1.0,0.0,71.0,86,47,120.51282051282053,0.9505494505494504,0.945054945054945,0.4093406593406593,0.6785714285714286,0.554945054945055,0.8516483516483516,0.945054945054945,0.4093406593406593,0.6167582417582418,0.8516483516483516,0.9505494505494504,0.7546703296703298,Alta,1,-1.5705999412037073,-1.7790679827043832
